company_name,date,rating,channel,title,description
341 Parkway,2024-11-02,5,Airbnb,,Great spot!
N. New Jersey ,2023-04-01,5,Airbnb,,"We had a couple hiccups, but Gabe was responsive and willing to help right away. The cleanliness is a major factor for me, and this home was very clean & nice. Recommend!"
Sanders,2023-09-23,5,Airbnb,,"I was so happy that this home exceeded our expectations. It housed two families with young kids very comfortably. We had plenty of room for the kids to play indoors or out in the spacious backyard. We needed close access to Downtown Indianapolis each day, & it was only 6 minutes away from the convention center. The house was clean, had several amenities, exactly as described, & the host checked in often & responded quickly. This will be the first home I look for if I'm ever needing to stay in the area again!"
1232 Union Street,2024-05-19,5,Airbnb,,"The property was clean, centrally located to land marks and downtown. Overall a great stay."
6115 Ralston,2024-03-03,5,Airbnb,,"This place looks just like the photos - warm, welcoming, and charming. Close to Broad Ripple downtown, which is very walkable. Close to a large dog park, and many dog friendly spots. Had one small issue with the garbage disposal during my stay, and the host was very responsive and sent someone out to fix it right away - and in my schedule."
5827 North College,2019-05-04,5,Airbnb,,"Great location for Broad Ripple excursions!  Fantastic recommendations for dining - we went to all of them.  In all, despite constant rain (which I believe Kathy had no control over); it was a warm, cozy, and friendly stay."
211 N. Addison,2025-03-01,5,Airbnb,,"A perfect place to stay in Indianapolis!! Great location, super close to downtown!!Very cozy and all recently renewed!! All works perfectly!! Kitchen has all gadgets and accesories required! Definetly I will stay again!!"
Sanders,2022-12-18,5,Airbnb,,"I’ve used airbnb for several years now, I would rate this home high on my list of amazing stays. Parking was convenient, outside and inside appearance of home very modern, open air concept was very flattering, convenient half bath downstairs, fully stocked and well equipped kitchen, private backyard, extra garage parking safe a secure, fresh carpet throughout upstairs, bedrooms spacious, beds very comfortable and plus like, natural light throughout the entire house."
1232 Union Street,2024-11-30,5,Airbnb,,"This was the cleanest place I've ever rented. Nice bright lighting throughout. It was a nice touch to have the dog bowls and towel near the back door as my girls came in from outside.  Backyard was very nice, but too cold outside for us to enjoy it properly.  Nice space to let the dogs run around.<br/>There were adequate plates and utensils for 3 people not to have to run the dishwasher until we left.<br/>The connecting wall to the other side of the duplex is rather thin, as mentioned in other reviews.  You can't quite hear conversations if it's quiet, but can certainly tell when the folks on the other side are talking.  And they were very quiet neighbors!<br/>There are no hangers anywhere, so bring your own if you want to hang clothes up.<br/>The location is very good - close driving (1-2 miles) the both downtown and the Fountain Square area.<br/>The folks at Brentwood are excellent communicators, helpful, and respond super fast."
305 Parkway,2025-04-15,5,Airbnb,,fue la mejor experiencia fue al llegar a Indianápolis
1901 Carrollton ,2023-06-12,5,Airbnb,,Comfy and close to a lot. No issues finding the house or accessing any of the amenities. Host was proactive in all communication. Instructions were clear and made sense.
5827 North College,2019-07-01,5,Airbnb,,"Must love dogs. Mac is a very sweet dog, but she does bark, so travelers must be dog fans."
10th St,2023-05-29,5,Airbnb,,Super cool and nice apartment within walking distance to some good food spots.
44 S Holmes,2024-06-02,3,Airbnb,,"The house itself was nice, newly renovated and up to date. Only problems, the neighborhood felt unsafe, someone tried selling us drugs. The neighbors dogs/roosters were constantly making noise. Very limited parking, if you have large vehicles, I don’t recommend. We also had multiple encounters with bugs, specifically with cockroaches. We also had noticed bugs crawling on the table runner (dining room table)."
10th St,2024-10-16,5,Airbnb,,Really enjoyed my stay! The host is very responsive and quickly helped with a couple of small issues. It's a great middle point for the Mass Ave and Windsor Park neighborhoods. Street parking was the only option but I was able to always find a really close spot! I'd definitely stay there again.
Senour,2024-05-06,4,Vrbo,Property Needs Care,"Interior of the home was as listed and accurate. The exterior needs a lot attention. Grass was around 18"" tall, the trash cans were overflowing, and there was debris on the roof. Some basic lot maintenance would help the appeal of this location - currently, the first impressions are quite bad until you go inside."
Pleasant ,2024-09-23,5,Airbnb,,We were in Indy for my sons wedding and this house was perfect. Plenty of room to house and sleep our entire family of 8 comfortably. They did a great job of remodeling. It's beautiful and the kitchen is huge. Location is perfect and very close to Fountain Square and downtown. I would highly recommend this rental!
44 S Holmes,2023-05-13,5,Airbnb,,Thank you for the stay.
Unit 262,2023-07-19,5,Airbnb,,"Great place, had everything I needed!"
6140 Winthrop ,2024-03-20,1,Airbnb,,The description stated enjoy a cup of coffee overlooking a community garden. The back yard was dirty and there was a wrecked car in the back yard. There was no garden. Trash in the back yard. Terrible experience
44 S Holmes,2024-09-08,5,Airbnb,,We had a great stay! The host was always responsive and very helpful with local recommendations. Check in and check out was easy. Would book with them again!
Pleasant ,2024-07-21,5,Airbnb,,Great home for large group. Host was very responsive and attentive to our needs. Would highly recommend.
848 Camp St,2024-07-16,5,Airbnb,,clean and Quiet place. <br/>Brentwood is Responsive.
Puntledge,2024-10-23,5,Vrbo,,
5827 North College,2019-09-08,5,Airbnb,,We had a great stay at Kathy's place. It had very awesome touches was decorated very nicely. It was also super modern. She has a very nice little puppy they got along well with other dogs. The location is perfect it's right by the red line. We highly recommend this place!
30 Village Court,2024-10-06,5,Vrbo,,
30 Village Court,2024-04-07,5,Airbnb,,The place was all that and some. The location was so peaceful.  The home was beautiful and plenty of space for our group.  A shopping center was less than a half mile away with restaurants and more. Will definitely stay again if in the area.
5827 North College,2020-02-29,5,Airbnb,,Wonderful stay in the perfect location for anyone visiting Indianapolis/Broad Ripple. Beautiful home with all the necessary amenities and more. Kathy was a great host and truly exceeded our expectations!
2836 N. Washington ,2023-04-30,5,Airbnb,,We loved our stay here . Everything was exactly as described . Will definitely rent again if we stay in Indy !
6140 Winthrop ,2023-10-24,5,Vrbo,Clean & Great Location,Clean and neat property - recently renovated - within a short walk to all the restaurants and bars. The Monon Rail Trail is literally across the street. Plenty of room for four adults.
5827 North College,2018-11-08,5,Airbnb,,"This location is outstanding in all respects and really the optimal shared room vibe which is hard to achieve.  Kathy has great taste and style and nice amenities for morning coffee, etc.  Off street parking on busy College Ave is a plus but easier to see both address and driveway in daylight.  I've stayed at six or seven AirBNBs in Indianapolis area and this was the best of the bunch."
Brentwood Property Group,2024-04-18,1,Google,,Beware! I rented a airbnd property managed by this company. Charged over a hundred $$ of extra fees for nonsense claims. Defensive to any input about difficulties or limited amenities. Not recommended
